date,age_group,gender,disease_group_id,report_group_code,disease_group_name,case_count,has_case
2022-10-01,1-5 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,8,1
2022-10-01,1-5 tuổi,Nam,265,"Q10-Q18,Q30-Q34,Q80-Q89",Dị dạng bẩm sinh khác - Other congenital malformations,1,1
2022-10-01,1-5 tuổi,Nam,281,"S00-S01,S04,S09-S11,S14-S16,S19-S21,S24-S25,S29-S31,S34-S35,S39-S41,S44-S46,S49-S51,S54-S56,S59-S61,S64-S66,S69-S71,S74-S76,S79-S81,S84-S86,S89-S91,S94-S96,S99-T01,T06-T07,T09,T13-T14","Các tổn thương khác do chấn thương xác định và ở nhiều nơi - Other injuries of specified, unspecified and multiple body regions",1,1
2022-10-01,1-5 tuổi,Nam,283,T20-T32,Bỏng và sự ăn mòn - Burnss and corrosions,1,1
2022-10-01,1-5 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,2,1
2022-10-01,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,4,1
2022-10-01,1-5 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2022-10-01,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,4,1
2022-10-01,1-5 tuổi,Nam,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2022-10-01,1-5 tuổi,Nữ,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,2,1
2022-10-01,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,16,1
2022-10-01,1-5 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,5,1
2022-10-01,1-5 tuổi,Nữ,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,1,1
2022-10-01,1-5 tuổi,Nữ,176,J45-J46,Hen - Asthma,3,1
2022-10-01,1-5 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",2,1
2022-10-01,1-5 tuổi,Nữ,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2022-10-01,1-5 tuổi,Nữ,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,7,1
2022-10-01,1-5 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2022-10-01,1-5 tuổi,Nữ,313,U07.1,COVID-19 * U07.1 là bệnh nhân COVID-19 có kết quả xét nghiệm SARS-CoV-2 dương tính cập nhật theo hướng dẫn chẩn đoán và điều trị của Bộ Y tế.,1,1
2022-10-01,1-5 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2022-10-01,1-5 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,6,1
2022-10-01,1-5 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",2,1
2022-10-01,1-5 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2022-10-01,1-5 tuổi,Nữ,97,D50,Thiếu máu do thiếu sắt - Iron deficiency anaemia,1,1
2022-10-01,11-15 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2022-10-01,11-15 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2022-10-01,11-15 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1,1
2022-10-01,11-15 tuổi,Nữ,104,E10-E14,Đái tháo đường - Diabetes mellitus.,1,1
2022-10-01,11-15 tuổi,Nữ,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1,1
2022-10-01,11-15 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2022-10-01,11-15 tuổi,Nữ,195,K80-K81,Sỏi mật và viêm túi mật - Cholelithiasis and cholecystitis,1,1
2022-10-01,11-15 tuổi,Nữ,204,M30-M36,Bệnh của hệ thống tổ chức liên kết - Systematic connective tissue disorders,1,1
2022-10-01,11-15 tuổi,Nữ,230,N91-N92,Rối loạn kinh nguyệt - Disorders of menstruation,1,1
2022-10-01,11-15 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2022-10-01,11-15 tuổi,Nữ,97,D50,Thiếu máu do thiếu sắt - Iron deficiency anaemia,1,1
2022-10-01,11-15 tuổi,Nữ,98,D51-D64,Thiếu máu khác - Other anaemias,1,1
2022-10-01,6-10 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,3,1
2022-10-01,6-10 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2022-10-01,6-10 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2022-10-01,6-10 tuổi,Nam,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,1,1
2022-10-01,6-10 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2022-10-01,6-10 tuổi,Nam,192,"K52-K55,K58-K67",Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1,1
2022-10-01,6-10 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,5,1
2022-10-01,6-10 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,4,1
2022-10-01,6-10 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2022-10-01,6-10 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2022-10-01,6-10 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2022-10-01,6-10 tuổi,Nữ,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1,1
2022-10-01,6-10 tuổi,Nữ,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,1,1
2022-10-01,6-10 tuổi,Nữ,192,"K52-K55,K58-K67",Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,2,1
2022-10-01,6-10 tuổi,Nữ,278,S06,Thương tổn do chấn thương trong sọ - Intracranial injury,1,1
2022-10-01,6-10 tuổi,Nữ,284,T36-T50,Nhiễm độc thuốc và các sinh phẩm - Poisoning by drugs and biological substances,1,1
2022-10-01,6-10 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,5,1
2022-10-01,6-10 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",2,1
2022-10-01,6-10 tuổi,Nữ,87,C91-C95,Bệnh bạch cầu - Leukaemia,2,1
2022-10-01,6-10 tuổi,Nữ,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1,1
2022-10-01,Dưới 1 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2022-10-01,Dưới 1 tuổi,Nam,166,J04,"Viêm thanh, khí quản cấp - Acute laryngitis and tracheitis",1,1
2022-10-01,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,8,1
2022-10-01,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6,1
2022-10-01,Dưới 1 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2022-10-01,Dưới 1 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,7,1
2022-10-01,Dưới 1 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2022-10-01,Dưới 1 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2022-10-01,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,3,1
2022-10-01,Dưới 1 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",2,1
2022-10-01,Dưới 1 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2022-10-01,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,2,1
2022-10-01,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,8,1
2022-10-01,Dưới 1 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2022-10-01,Dưới 1 tuổi,Nữ,250,P35-P37,Nhiễm khuẩn và kí sinh vật bẩm sinh - Congenital infectious and parasitic diseases,1,1
2022-10-01,Dưới 1 tuổi,Nữ,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,2,1
2022-10-01,Dưới 1 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,2,1
2022-10-01,Dưới 1 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",2,1
2022-10-01,Dưới 1 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2022-10-01,Trên 15 tuổi,Nam,281,"S00-S01,S04,S09-S11,S14-S16,S19-S21,S24-S25,S29-S31,S34-S35,S39-S41,S44-S46,S49-S51,S54-S56,S59-S61,S64-S66,S69-S71,S74-S76,S79-S81,S84-S86,S89-S91,S94-S96,S99-T01,T06-T07,T09,T13-T14","Các tổn thương khác do chấn thương xác định và ở nhiều nơi - Other injuries of specified, unspecified and multiple body regions",1,1
2022-10-02,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,7,1
2022-10-02,1-5 tuổi,Nam,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,2,1
2022-10-02,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,15,1
2022-10-02,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,5,1
2022-10-02,1-5 tuổi,Nam,176,J45-J46,Hen - Asthma,4,1
2022-10-02,1-5 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",3,1
2022-10-02,1-5 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",3,1
2022-10-02,1-5 tuổi,Nam,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,3,1
2022-10-02,1-5 tuổi,Nam,204,M30-M36,Bệnh của hệ thống tổ chức liên kết - Systematic connective tissue disorders,1,1
2022-10-02,1-5 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,1,1
2022-10-02,1-5 tuổi,Nam,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,3,1
2022-10-02,1-5 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2022-10-02,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2022-10-02,1-5 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2022-10-02,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,3,1
2022-10-02,1-5 tuổi,Nam,72,C45-C49,U ác mạc treo và các mô mềm - Malignantneoplasms of mesothelial and soft tissue,1,1
2022-10-02,1-5 tuổi,Nam,80,"C64-C66,C68",U ác khác của đường tiết niệu - Other malignant neoplasms of uterinary tract,1,1
2022-10-02,1-5 tuổi,Nam,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2022-10-02,1-5 tuổi,Nam,97,D50,Thiếu máu do thiếu sắt - Iron deficiency anaemia,1,1
2022-10-02,1-5 tuổi,Nữ,119,"F04-F09,F50-F69,F80-F99",Rối loạn tâm thần và nhân cách khác - Other mental and behavioural disorders,1,1
2022-10-02,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,5,1
2022-10-02,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,10,1
2022-10-02,1-5 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,6,1
2022-10-02,1-5 tuổi,Nữ,176,J45-J46,Hen - Asthma,1,1
2022-10-02,1-5 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",2,1
2022-10-02,1-5 tuổi,Nữ,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",1,1
2022-10-02,1-5 tuổi,Nữ,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2022-10-02,1-5 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2022-10-02,1-5 tuổi,Nữ,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1,1
2022-10-02,1-5 tuổi,Nữ,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,3,1
2022-10-02,1-5 tuổi,Nữ,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,4,1
2022-10-02,1-5 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,6,1
2022-10-02,1-5 tuổi,Nữ,86,C82-C85,U bạch huyết không phải Hodgkin - Non-Hodgkin's lymphoma,1,1
2022-10-02,1-5 tuổi,Nữ,98,D51-D64,Thiếu máu khác - Other anaemias,1,1
2022-10-02,1-5 tuổi,Nữ,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1,1
2022-10-02,11-15 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2022-10-02,11-15 tuổi,Nam,186,K35-K38,Bệnh của ruột thừa - Diseases of appendix,1,1
2022-10-02,11-15 tuổi,Nam,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2022-10-02,11-15 tuổi,Nam,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2022-10-02,11-15 tuổi,Nam,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1,1
2022-10-02,11-15 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,3,1
2022-10-02,11-15 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1,1
2022-10-02,11-15 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2022-10-02,11-15 tuổi,Nữ,273,S72,Gãy xương đùi - Fracture of femur,1,1
2022-10-02,11-15 tuổi,Nữ,93,D27,U buồng trứng lành - Benign neoplasm of ovary,1,1
2022-10-02,11-15 tuổi,Nữ,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1,1
2022-10-02,6-10 tuổi,Nam,120,G00-G09,Viêm hệ thần kinh trung ương - Inflamatory diseases of the central nervous system,1,1
2022-10-02,6-10 tuổi,Nam,132,H15-H22,"Viêm giác mạc, tổn thương khác của củng mạc và giác mạc - Keratitis and other disorders of sclera and cornea.",1,1
2022-10-02,6-10 tuổi,Nam,164,"I85-I99, I77-I79,I95-I99",Các bệnh khác của bộ máy tuần hoàn - Other diseases of the circulatory system,1,1
2022-10-02,6-10 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2022-10-02,6-10 tuổi,Nam,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,2,1
2022-10-02,6-10 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,3,1
2022-10-02,6-10 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2022-10-02,6-10 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",2,1
2022-10-02,6-10 tuổi,Nam,199,L10-L99,Bệnh khác của da và mô tế bào dưới da - Other diseases of skin and subcutaneous tissue,1,1
2022-10-02,6-10 tuổi,Nam,217,"N25-N29,N31-N39",Bệnh khác của bộ máy tiết niệu - Other diseases of the urnary system,1,1
2022-10-02,6-10 tuổi,Nam,260,Q53,Tinh hoàn lạc chỗ - Undescended testicle,1,1
2022-10-02,6-10 tuổi,Nam,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,1,1
2022-10-02,6-10 tuổi,Nam,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1,1
2022-10-02,6-10 tuổi,Nam,281,"S00-S01,S04,S09-S11,S14-S16,S19-S21,S24-S25,S29-S31,S34-S35,S39-S41,S44-S46,S49-S51,S54-S56,S59-S61,S64-S66,S69-S71,S74-S76,S79-S81,S84-S86,S89-S91,S94-S96,S99-T01,T06-T07,T09,T13-T14","Các tổn thương khác do chấn thương xác định và ở nhiều nơi - Other injuries of specified, unspecified and multiple body regions",1,1
